date_time,year,month,day,hour,day_of_week,holiday,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,weather_condition,is_holiday
2016-05-27 10:00:00,2016,5,27,10,Friday,None,4507,291.5,1.4,0.0,90,Rain,light intensity shower rain,Bad weather,Non-holiday
2016-05-27 10:00:00,2016,5,27,10,Friday,None,4507,291.5,1.4,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2016-05-27 11:00:00,2016,5,27,11,Friday,None,4856,290.73,2.16,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-27 11:00:00,2016,5,27,11,Friday,None,4856,290.73,2.16,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 12:00:00,2016,5,27,12,Friday,None,5181,290.82,0.76,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-27 12:00:00,2016,5,27,12,Friday,None,5181,290.82,0.76,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 12:00:00,2016,5,27,12,Friday,None,5181,290.82,0.76,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2016-05-27 14:00:00,2016,5,27,14,Friday,None,5095,290.87,0.89,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-27 14:00:00,2016,5,27,14,Friday,None,5095,290.87,0.89,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 14:00:00,2016,5,27,14,Friday,None,5095,290.9,0.89,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-27 14:00:00,2016,5,27,14,Friday,None,5095,290.9,0.89,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 15:00:00,2016,5,27,15,Friday,None,5406,290.82,0.64,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-27 15:00:00,2016,5,27,15,Friday,None,5406,290.82,0.64,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 15:00:00,2016,5,27,15,Friday,None,5406,290.82,0.64,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-27 16:00:00,2016,5,27,16,Friday,None,5597,290.92,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-27 16:00:00,2016,5,27,16,Friday,None,5597,290.92,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-27 16:00:00,2016,5,27,16,Friday,None,5597,290.92,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 18:00:00,2016,5,27,18,Friday,None,4252,291.24,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-27 18:00:00,2016,5,27,18,Friday,None,4252,291.24,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-27 18:00:00,2016,5,27,18,Friday,None,4252,291.24,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2016-05-27 18:00:00,2016,5,27,18,Friday,None,4252,291.38,0.0,0.0,90,Drizzle,heavy intensity drizzle,Bad weather,Non-holiday
2016-05-27 18:00:00,2016,5,27,18,Friday,None,4252,291.38,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-27 19:00:00,2016,5,27,19,Friday,None,3481,291.45,0.25,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-27 20:00:00,2016,5,27,20,Friday,None,2777,291.04,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-27 21:00:00,2016,5,27,21,Friday,None,2901,290.26,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-27 22:00:00,2016,5,27,22,Friday,None,2686,289.96,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2016-05-27 23:00:00,2016,5,27,23,Friday,None,1875,289.65,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 00:00:00,2016,5,28,0,Saturday,None,1452,289.46,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 01:00:00,2016,5,28,1,Saturday,None,970,289.27,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 01:00:00,2016,5,28,1,Saturday,None,970,289.27,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 02:00:00,2016,5,28,2,Saturday,None,910,289.19,0.0,0.0,40,Mist,mist,Bad weather,Non-holiday
2016-05-28 02:00:00,2016,5,28,2,Saturday,None,910,289.19,0.0,0.0,40,Rain,moderate rain,Bad weather,Non-holiday
2016-05-28 03:00:00,2016,5,28,3,Saturday,None,644,288.85,0.0,0.0,40,Mist,mist,Bad weather,Non-holiday
2016-05-28 03:00:00,2016,5,28,3,Saturday,None,644,288.85,0.0,0.0,40,Fog,fog,Bad weather,Non-holiday
2016-05-28 04:00:00,2016,5,28,4,Saturday,None,692,288.69,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 05:00:00,2016,5,28,5,Saturday,None,1106,288.65,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 05:00:00,2016,5,28,5,Saturday,None,1106,288.65,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2016-05-28 05:00:00,2016,5,28,5,Saturday,None,1106,288.65,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 06:00:00,2016,5,28,6,Saturday,None,1498,288.56,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 06:00:00,2016,5,28,6,Saturday,None,1498,288.56,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2016-05-28 06:00:00,2016,5,28,6,Saturday,None,1498,288.56,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 07:00:00,2016,5,28,7,Saturday,None,1994,288.62,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 07:00:00,2016,5,28,7,Saturday,None,1994,288.62,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2016-05-28 08:00:00,2016,5,28,8,Saturday,None,1941,288.95,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 10:00:00,2016,5,28,10,Saturday,None,3587,289.22,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 10:00:00,2016,5,28,10,Saturday,None,3587,289.3,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 11:00:00,2016,5,28,11,Saturday,None,4048,289.97,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-05-28 12:00:00,2016,5,28,12,Saturday,None,4213,290.76,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 14:00:00,2016,5,28,14,Saturday,None,4274,290.96,0.51,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-28 14:00:00,2016,5,28,14,Saturday,None,4274,290.96,0.51,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 14:00:00,2016,5,28,14,Saturday,None,4274,290.93,0.76,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-28 14:00:00,2016,5,28,14,Saturday,None,4274,290.93,0.76,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 15:00:00,2016,5,28,15,Saturday,None,4143,291.03,1.27,0.0,75,Rain,heavy intensity rain,Bad weather,Non-holiday
2016-05-28 15:00:00,2016,5,28,15,Saturday,None,4143,291.03,1.27,0.0,75,Mist,mist,Bad weather,Non-holiday
2016-05-28 15:00:00,2016,5,28,15,Saturday,None,4143,291.03,1.27,0.0,75,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2016-05-28 15:00:00,2016,5,28,15,Saturday,None,4143,291.03,1.27,0.0,75,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-28 16:00:00,2016,5,28,16,Saturday,None,3941,290.83,0.51,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-28 16:00:00,2016,5,28,16,Saturday,None,3941,290.83,0.51,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 16:00:00,2016,5,28,16,Saturday,None,3941,290.83,0.51,0.0,90,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2016-05-28 16:00:00,2016,5,28,16,Saturday,None,3941,290.83,0.51,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-28 18:00:00,2016,5,28,18,Saturday,None,3556,291.44,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 18:00:00,2016,5,28,18,Saturday,None,3556,291.44,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 18:00:00,2016,5,28,18,Saturday,None,3556,291.47,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-28 19:00:00,2016,5,28,19,Saturday,None,3010,291.12,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 19:00:00,2016,5,28,19,Saturday,None,3010,291.12,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 20:00:00,2016,5,28,20,Saturday,None,2598,290.77,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-28 20:00:00,2016,5,28,20,Saturday,None,2598,290.77,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 21:00:00,2016,5,28,21,Saturday,None,2582,290.54,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-05-28 22:00:00,2016,5,28,22,Saturday,None,2668,290.1,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-28 22:00:00,2016,5,28,22,Saturday,None,2668,290.1,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2016-05-28 23:00:00,2016,5,28,23,Saturday,None,2134,289.79,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-28 23:00:00,2016,5,28,23,Saturday,None,2134,289.79,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-29 00:00:00,2016,5,29,0,Sunday,None,1452,289.7,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-29 01:00:00,2016,5,29,1,Sunday,None,1065,289.69,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-29 02:00:00,2016,5,29,2,Sunday,None,859,289.55,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-29 03:00:00,2016,5,29,3,Sunday,None,398,289.37,1.2,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2016-05-29 03:00:00,2016,5,29,3,Sunday,None,398,289.37,1.2,0.0,75,Mist,mist,Bad weather,Non-holiday
2016-05-29 03:00:00,2016,5,29,3,Sunday,None,398,289.37,1.2,0.0,75,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-29 04:00:00,2016,5,29,4,Sunday,None,379,289.16,0.25,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-29 04:00:00,2016,5,29,4,Sunday,None,379,289.16,0.25,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-29 05:00:00,2016,5,29,5,Sunday,None,557,289.35,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-29 05:00:00,2016,5,29,5,Sunday,None,557,289.35,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2016-05-29 06:00:00,2016,5,29,6,Sunday,None,966,289.36,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2016-05-29 06:00:00,2016,5,29,6,Sunday,None,966,289.36,0.0,0.0,75,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-29 06:00:00,2016,5,29,6,Sunday,None,966,289.36,0.0,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2016-05-29 07:00:00,2016,5,29,7,Sunday,None,1372,289.69,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-29 08:00:00,2016,5,29,8,Sunday,None,1711,290.04,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2016-05-29 10:00:00,2016,5,29,10,Sunday,None,3307,292.16,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 10:00:00,2016,5,29,10,Sunday,None,3307,292.05,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 11:00:00,2016,5,29,11,Sunday,None,3854,293.72,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 12:00:00,2016,5,29,12,Sunday,None,3997,295.01,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 14:00:00,2016,5,29,14,Sunday,None,3835,296.04,0.0,0.0,40,Rain,light rain,Bad weather,Non-holiday
2016-05-29 14:00:00,2016,5,29,14,Sunday,None,3835,296.61,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 15:00:00,2016,5,29,15,Sunday,None,3769,296.91,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-29 16:00:00,2016,5,29,16,Sunday,None,3530,297.41,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-29 17:00:00,2016,5,29,17,Sunday,None,3572,297.85,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-29 18:00:00,2016,5,29,18,Sunday,None,3250,297.4,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-29 19:00:00,2016,5,29,19,Sunday,None,3064,296.3,0.0,0.0,40,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2016-05-29 19:00:00,2016,5,29,19,Sunday,None,3064,296.3,0.0,0.0,40,Rain,proximity shower rain,Bad weather,Non-holiday
2016-05-29 20:00:00,2016,5,29,20,Sunday,None,3012,294.98,0.0,0.0,40,Rain,light rain,Bad weather,Non-holiday
2016-05-29 21:00:00,2016,5,29,21,Sunday,None,2786,292.8,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-05-29 22:00:00,2016,5,29,22,Sunday,None,2548,290.29,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-05-29 23:00:00,2016,5,29,23,Sunday,None,1782,289.37,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 00:00:00,2016,5,30,0,Monday,Memorial Day,1082,288.38,0.0,0.0,1,Mist,mist,Bad weather,Holiday
2016-05-30 01:00:00,2016,5,30,1,Monday,None,607,287.57,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 01:00:00,2016,5,30,1,Monday,None,607,287.57,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 02:00:00,2016,5,30,2,Monday,None,543,287.03,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 02:00:00,2016,5,30,2,Monday,None,543,287.03,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 03:00:00,2016,5,30,3,Monday,None,309,286.21,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 03:00:00,2016,5,30,3,Monday,None,309,286.21,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 04:00:00,2016,5,30,4,Monday,None,293,285.51,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 04:00:00,2016,5,30,4,Monday,None,293,285.51,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 05:00:00,2016,5,30,5,Monday,None,488,285.91,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 05:00:00,2016,5,30,5,Monday,None,488,285.91,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 06:00:00,2016,5,30,6,Monday,None,895,285.59,0.0,0.0,20,Mist,mist,Bad weather,Non-holiday
2016-05-30 06:00:00,2016,5,30,6,Monday,None,895,285.59,0.0,0.0,20,Fog,fog,Bad weather,Non-holiday
2016-05-30 07:00:00,2016,5,30,7,Monday,None,1036,287.66,0.25,0.0,1,Rain,light rain,Bad weather,Non-holiday
2016-05-30 07:00:00,2016,5,30,7,Monday,None,1036,287.66,0.25,0.0,1,Fog,fog,Bad weather,Non-holiday
2016-05-30 07:00:00,2016,5,30,7,Monday,None,1036,287.66,0.25,0.0,1,Mist,mist,Bad weather,Non-holiday
2016-05-30 08:00:00,2016,5,30,8,Monday,None,1258,290.2,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2016-05-30 10:00:00,2016,5,30,10,Monday,None,2614,295.46,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 10:00:00,2016,5,30,10,Monday,None,2614,295.51,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 11:00:00,2016,5,30,11,Monday,None,3230,297.56,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 12:00:00,2016,5,30,12,Monday,None,3551,298.85,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-30 14:00:00,2016,5,30,14,Monday,None,3997,300.28,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-30 14:00:00,2016,5,30,14,Monday,None,3997,300.32,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-30 15:00:00,2016,5,30,15,Monday,None,4001,300.87,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-30 16:00:00,2016,5,30,16,Monday,None,3924,301.18,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-30 18:00:00,2016,5,30,18,Monday,None,3770,300.59,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-05-30 18:00:00,2016,5,30,18,Monday,None,3770,300.41,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-05-30 19:00:00,2016,5,30,19,Monday,None,3610,299.33,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 20:00:00,2016,5,30,20,Monday,None,2946,298.22,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 21:00:00,2016,5,30,21,Monday,None,2650,296.62,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 22:00:00,2016,5,30,22,Monday,None,1969,295.8,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-30 23:00:00,2016,5,30,23,Monday,None,1126,295.16,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-31 00:00:00,2016,5,31,0,Tuesday,None,689,294.75,0.0,0.0,75,Rain,heavy intensity rain,Bad weather,Non-holiday
2016-05-31 01:00:00,2016,5,31,1,Tuesday,None,468,294.04,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-31 02:00:00,2016,5,31,2,Tuesday,None,357,293.62,0.0,0.0,75,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2016-05-31 03:00:00,2016,5,31,3,Tuesday,None,534,292.85,0.0,0.0,75,Rain,heavy intensity rain,Bad weather,Non-holiday
2016-05-31 03:00:00,2016,5,31,3,Tuesday,None,534,292.85,0.0,0.0,75,Haze,haze,Bad weather,Non-holiday
2016-05-31 04:00:00,2016,5,31,4,Tuesday,None,1334,292.19,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-31 05:00:00,2016,5,31,5,Tuesday,None,3188,291.74,0.0,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2016-05-31 06:00:00,2016,5,31,6,Tuesday,None,6223,291.12,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-31 07:00:00,2016,5,31,7,Tuesday,None,6790,291.42,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-05-31 08:00:00,2016,5,31,8,Tuesday,None,5563,291.46,0.4,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2016-05-31 10:00:00,2016,5,31,10,Tuesday,None,4368,291.48,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2016-05-31 10:00:00,2016,5,31,10,Tuesday,None,4368,291.48,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 10:00:00,2016,5,31,10,Tuesday,None,4368,291.52,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2016-05-31 10:00:00,2016,5,31,10,Tuesday,None,4368,291.52,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 11:00:00,2016,5,31,11,Tuesday,None,4698,292.62,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 12:00:00,2016,5,31,12,Tuesday,None,4897,293.41,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 14:00:00,2016,5,31,14,Tuesday,None,5383,294.05,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 14:00:00,2016,5,31,14,Tuesday,None,5383,293.92,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-05-31 15:00:00,2016,5,31,15,Tuesday,None,5869,294.21,0.51,0.0,75,Rain,light rain,Bad weather,Non-holiday
2016-05-31 16:00:00,2016,5,31,16,Tuesday,None,6396,294.4,0.0,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2016-05-31 16:00:00,2016,5,31,16,Tuesday,None,6396,294.4,0.0,0.0,75,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2016-05-31 18:00:00,2016,5,31,18,Tuesday,None,4418,294.94,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-05-31 18:00:00,2016,5,31,18,Tuesday,None,4418,294.98,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-31 19:00:00,2016,5,31,19,Tuesday,None,3192,295.06,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-31 20:00:00,2016,5,31,20,Tuesday,None,2788,294.51,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-31 21:00:00,2016,5,31,21,Tuesday,None,2526,292.22,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-05-31 22:00:00,2016,5,31,22,Tuesday,None,1814,290.6,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-05-31 23:00:00,2016,5,31,23,Tuesday,None,1163,289.9,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-06-01 00:00:00,2016,6,1,0,Wednesday,None,628,289.5,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 01:00:00,2016,6,1,1,Wednesday,None,441,289.48,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 02:00:00,2016,6,1,2,Wednesday,None,321,289.42,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 03:00:00,2016,6,1,3,Wednesday,None,337,289.01,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-06-01 04:00:00,2016,6,1,4,Wednesday,None,917,288.47,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2016-06-01 05:00:00,2016,6,1,5,Wednesday,None,3160,287.49,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 06:00:00,2016,6,1,6,Wednesday,None,6157,287.13,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 07:00:00,2016,6,1,7,Wednesday,None,6442,287.8,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-01 08:00:00,2016,6,1,8,Wednesday,None,6264,288.54,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-01 10:00:00,2016,6,1,10,Wednesday,None,4831,289.06,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 11:00:00,2016,6,1,11,Wednesday,None,5082,289.67,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2016-06-01 12:00:00,2016,6,1,12,Wednesday,None,5094,289.63,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 14:00:00,2016,6,1,14,Wednesday,None,5297,290.11,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 14:00:00,2016,6,1,14,Wednesday,None,5297,290.06,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 15:00:00,2016,6,1,15,Wednesday,None,5649,290.71,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 16:00:00,2016,6,1,16,Wednesday,None,6572,290.68,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-01 18:00:00,2016,6,1,18,Wednesday,None,4689,290.89,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 18:00:00,2016,6,1,18,Wednesday,None,4689,290.57,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 19:00:00,2016,6,1,19,Wednesday,None,3538,290.51,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-01 20:00:00,2016,6,1,20,Wednesday,None,3083,290.05,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-01 21:00:00,2016,6,1,21,Wednesday,None,2799,288.77,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-01 22:00:00,2016,6,1,22,Wednesday,None,1922,288.38,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-01 23:00:00,2016,6,1,23,Wednesday,None,1169,288.28,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 00:00:00,2016,6,2,0,Thursday,None,664,288.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 01:00:00,2016,6,2,1,Thursday,None,393,287.72,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 02:00:00,2016,6,2,2,Thursday,None,291,287.36,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-02 03:00:00,2016,6,2,3,Thursday,None,353,287.17,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2016-06-02 04:00:00,2016,6,2,4,Thursday,None,930,286.69,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 05:00:00,2016,6,2,5,Thursday,None,3008,286.05,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 06:00:00,2016,6,2,6,Thursday,None,5485,285.71,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 07:00:00,2016,6,2,7,Thursday,None,6476,286.46,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 08:00:00,2016,6,2,8,Thursday,None,5613,287.2,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-02 10:00:00,2016,6,2,10,Thursday,None,4625,289.13,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 10:00:00,2016,6,2,10,Thursday,None,4625,289.14,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 11:00:00,2016,6,2,11,Thursday,None,4750,290.08,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2016-06-02 12:00:00,2016,6,2,12,Thursday,None,5047,291.12,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-02 14:00:00,2016,6,2,14,Thursday,None,5269,292.73,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-02 14:00:00,2016,6,2,14,Thursday,None,5269,293.25,0.0,0.0,75,Haze,haze,Bad weather,Non-holiday
2016-06-02 15:00:00,2016,6,2,15,Thursday,None,5772,294.42,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2016-06-02 16:00:00,2016,6,2,16,Thursday,None,6339,294.71,0.0,0.0,20,Clouds,few clouds,Good weather,Non-holiday
2016-06-02 18:00:00,2016,6,2,18,Thursday,None,4795,295.46,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
